LOCAL_DATE,SPEED_MAX_GUST,TOTAL_PRECIPITATION,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE
2021-06-25 0:00,42,17.9,18.8,25,21.9
2021-06-26 0:00,46,12.8,19.8,25.6,22.7
2021-06-27 0:00,50,0,21.9,29.2,25.6
2021-06-28 0:00,41,10.1,19.9,29.2,24.6
2021-06-29 0:00,118,52.5,19,30.8,24.9
2021-06-30 0:00,39,0.2,15.9,25.6,20.8
2021-07-01 0:00,35,0,13.6,24.9,19.3
2021-07-02 0:00,39,16.5,12.5,22.6,17.6
2021-07-03 0:00,,0,11.1,24.2,17.7
2021-07-04 0:00,,0,11.5,26.1,18.8
2021-07-05 0:00,46,2.7,14.3,31,22.7
2021-07-06 0:00,37,0,18.6,29.9,24.3
2021-07-07 0:00,65,3.2,15.2,24,19.6
2021-07-08 0:00,,11.9,14.7,21.6,18.2
2021-07-09 0:00,,0,12.3,18.3,15.3
2021-07-10 0:00,,0,12.6,23.6,18.1
2021-07-11 0:00,,3.2,12.1,19,15.6
2021-07-12 0:00,41,0,15.6,24.4,20
2021-07-13 0:00,48,2.7,17.8,27.9,22.9
2021-07-14 0:00,33,1,17.1,27.4,22.3
2021-07-15 0:00,55,2.8,17.5,28.4,23
2021-07-16 0:00,,0,15,23.7,19.4
2021-07-17 0:00,33,4,15.2,21.2,18.2
2021-07-18 0:00,35,0,13.7,28.2,21
2021-07-19 0:00,,,,,
2021-07-20 0:00,65,5,15.6,27.7,21.7
2021-07-21 0:00,32,0,11.4,23.1,17.3
2021-07-22 0:00,33,0,9.4,24.2,16.8
2021-07-23 0:00,,0,10.2,25.8,18
2021-07-24 0:00,39,9.7,11.2,21.9,16.6
2021-07-25 0:00,41,0,14.1,28.2,21.2
2021-07-26 0:00,42,0,12.2,29.1,20.7
2021-07-27 0:00,,2.2,12.2,25.5,18.9
2021-07-28 0:00,,0.2,12.5,25.6,19.1
2021-07-29 0:00,45,14.6,12.5,27,19.8
2021-07-30 0:00,41,0,8.9,20.5,14.7
2021-07-31 0:00,,0.2,6.9,21.5,14.2
2021-08-01 0:00,45,8.6,10.7,21.1,15.9
2021-08-02 0:00,,0.2,10.1,23.7,16.9
2021-08-03 0:00,41,0,7.9,25,16.5
2021-08-04 0:00,,0,9.7,27,18.4
2021-08-05 0:00,,0,9.6,28.3,19
2021-08-06 0:00,45,0,10.9,28.4,19.7
2021-08-07 0:00,,0.8,15.8,27.3,21.6
2021-08-08 0:00,,0,14.8,26,20.4
2021-08-09 0:00,35,0,18.1,31,24.6
2021-08-10 0:00,42,2.5,18.6,27,22.8
2021-08-11 0:00,48,7.3,18.6,30.5,24.6
2021-08-12 0:00,42,0.9,19.4,28.2,23.8
2021-08-13 0:00,37,0,14.4,28.1,21.3
2021-08-14 0:00,39,0,8.1,23.4,15.8
2021-08-15 0:00,33,0,6.4,23.8,15.1
2021-08-16 0:00,35,0,8.7,25.7,17.2
2021-08-17 0:00,,0,15.7,27.7,21.7
2021-08-18 0:00,,0,15.3,27.9,21.6
2021-08-19 0:00,,0,13.6,29,21.3
2021-08-20 0:00,,0.2,12.3,29.9,21.1
2021-08-21 0:00,32,2.2,16.4,28.8,22.6
2021-08-22 0:00,33,0.2,16,31.4,23.7
2021-08-23 0:00,37,0,17.2,30.6,23.9
2021-08-24 0:00,32,0,14.2,31.4,22.8
2021-08-25 0:00,35,0,17.7,28.8,23.3
2021-08-26 0:00,33,0,17.3,32,24.7
2021-08-27 0:00,35,0,15.4,26.6,21
2021-08-28 0:00,37,5,18.8,31.5,25.2
2021-08-29 0:00,52,22,17.6,32.4,25
2021-08-30 0:00,41,0,14.3,27.3,20.8
2021-08-31 0:00,37,0,12.2,24.3,18.3
2021-09-01 0:00,37,0,10.8,23.5,17.2
2021-09-02 0:00,41,0,7,21.8,14.4
2021-09-03 0:00,,0,6.1,22.6,14.4
2021-09-04 0:00,35,3.9,10.7,25.4,18.1
2021-09-05 0:00,42,1.3,12.1,24.6,18.4
2021-09-06 0:00,46,5.5,8.8,21.6,15.2
2021-09-07 0:00,61,31.6,6.3,26.5,16.4
2021-09-08 0:00,46,9.8,12.9,24.1,18.5
2021-09-09 0:00,42,0,8.6,19.8,14.2
2021-09-10 0:00,35,0,8.3,22.2,15.3
2021-09-11 0:00,55,0,8.3,25.3,16.8
2021-09-12 0:00,37,12,14,22.5,18.3
2021-09-13 0:00,33,0.2,8.7,21.5,15.1
2021-09-14 0:00,58,26.8,14.6,27.3,21
2021-09-15 0:00,,0,9.3,21.3,15.3
2021-09-16 0:00,,0.2,6.9,23.5,15.2
2021-09-17 0:00,,0,9.1,26.5,17.8
2021-09-18 0:00,,0,5.5,23.5,14.5
2021-09-19 0:00,,0,4.2,22.2,13.2
2021-09-20 0:00,33,0.2,5.6,25.1,15.4
2021-09-21 0:00,50,17.7,18.5,23.3,20.9
2021-09-22 0:00,45,61.4,10.5,18.8,14.7
2021-09-23 0:00,42,3.8,9.8,15.9,12.9
2021-09-24 0:00,41,0,5.5,17.2,11.4
2021-09-25 0:00,58,2.2,5.8,18.4,12.1
2021-09-26 0:00,41,0.7,7.3,18.5,12.9
2021-09-27 0:00,45,0.5,12.4,23,17.7
2021-09-28 0:00,35,0,7.6,17.2,12.4
2021-09-29 0:00,33,0,5.2,19.4,12.3
2021-09-30 0:00,,0,3.6,16.2,9.9
2021-10-01 0:00,,0,1.8,20.8,11.3
2021-10-02 0:00,,0,11.8,25.9,18.9
2021-10-03 0:00,37,16.5,15,20.7,17.9
2021-10-04 0:00,32,4.2,14,15.8,14.9
2021-10-05 0:00,,0,12.8,17,14.9
2021-10-06 0:00,,0,12.6,17.3,15
2021-10-07 0:00,,0,14,20.3,17.2
2021-10-08 0:00,,1,14.8,19.5,17.2
2021-10-09 0:00,32,7.9,15.2,20.3,17.8
2021-10-10 0:00,35,0.5,14.1,20.1,17.1
2021-10-11 0:00,33,0,15,24.9,20
2021-10-12 0:00,35,0,12.8,23,17.9
2021-10-13 0:00,,0,9.9,21.3,15.6
2021-10-14 0:00,32,1.5,9,23.8,16.4
2021-10-15 0:00,,11.1,13.3,18.4,15.9
2021-10-16 0:00,68,2.8,8.1,15.1,11.6
2021-10-17 0:00,58,1.7,6.2,13.7,10
2021-10-18 0:00,46,0,1.7,12.9,7.3
2021-10-19 0:00,42,0,0.7,20,10.4
2021-10-20 0:00,,0.7,10.6,18.1,14.4
2021-10-21 0:00,48,8.4,7.1,15.7,11.4
2021-10-22 0:00,39,0,0.9,7.1,4
2021-10-23 0:00,,0,0.3,9.6,5
2021-10-24 0:00,33,2.8,-1.4,11.6,5.1
2021-10-25 0:00,55,19,3.9,7.7,5.8
2021-10-26 0:00,48,1,3.8,6.9,5.4
2021-10-27 0:00,,0,2.9,16.3,9.6
2021-10-28 0:00,55,0,0.7,10.3,5.5
2021-10-29 0:00,61,8,7.4,12.6,10
2021-10-30 0:00,41,1.2,6.7,8.9,7.8
2021-10-31 0:00,55,0.8,4.8,14.2,9.5
2021-11-01 0:00,58,0,1.5,8.6,5.1
2021-11-02 0:00,46,0.2,0,6.2,3.1
2021-11-03 0:00,35,0,-2.2,6.6,2.2
2021-11-04 0:00,,0,-4.6,5.2,0.3
2021-11-05 0:00,33,0,-4.4,8.6,2.1
2021-11-06 0:00,32,0,-5.9,10.6,2.4
2021-11-07 0:00,33,0,0.1,15.2,7.7
2021-11-08 0:00,45,0,-1.9,18.8,8.5
2021-11-09 0:00,,0.2,2.4,13.6,8
2021-11-10 0:00,,0,-1.6,12.1,5.3
2021-11-11 0:00,50,2.2,-0.2,12.7,6.3
2021-11-12 0:00,59,2.4,3.1,11.3,7.2
2021-11-13 0:00,55,,,,
2021-11-14 0:00,33,6.3,-0.4,3,1.3
2021-11-15 0:00,35,1.2,-0.4,3.7,1.7
2021-11-16 0:00,,0.2,-1.8,3.4,0.8
2021-11-17 0:00,71,1.4,-0.1,15.1,7.5
2021-11-18 0:00,59,1.6,-0.6,10.9,5.2
2021-11-19 0:00,45,0,-2.7,3.6,0.5
2021-11-20 0:00,35,0,-2.5,5,1.3
2021-11-21 0:00,68,4.9,-4.6,6.4,0.9
2021-11-22 0:00,63,0,-4,1,-1.5
2021-11-23 0:00,,0.7,-6.6,0.5,-3.1
2021-11-24 0:00,45,0,-6.8,7.2,0.2
2021-11-25 0:00,48,2.6,0.6,6.3,3.5
2021-11-26 0:00,65,0,-4.4,0.6,-1.9
2021-11-27 0:00,,0,-4.3,0,-2.2
2021-11-28 0:00,,2.1,-5.1,-0.9,-3
2021-11-29 0:00,,0.2,-10.6,0.7,-5
2021-11-30 0:00,45,1.1,-6,1.9,-2.1
2021-12-01 0:00,32,0.2,-1.2,3.4,1.1
2021-12-02 0:00,71,2.2,-0.3,8.6,4.2
2021-12-03 0:00,33,0,-1.9,0.7,-0.6
2021-12-04 0:00,65,0,-1.3,3.7,1.2
2021-12-05 0:00,61,17.4,-3.4,1.9,-0.8
2021-12-06 0:00,74,2.1,-3.2,8.8,2.8
2021-12-07 0:00,46,0,-11.7,-2.9,-7.3
2021-12-08 0:00,,0.4,-9.1,-3.7,-6.4
2021-12-09 0:00,37,1.7,-11.1,-0.8,-6
2021-12-10 0:00,39,2,-1.3,4.6,1.7
2021-12-11 0:00,93,16,-0.2,16.1,8
2021-12-12 0:00,55,0,-1.9,5.7,1.9
2021-12-13 0:00,46,0,0.6,8,4.3
2021-12-14 0:00,39,0,-5.1,7.1,1
2021-12-15 0:00,45,0,0.8,12,6.4
2021-12-16 0:00,84,0,2,14.4,8.2
2021-12-17 0:00,46,0,-2.7,3.2,0.3
2021-12-18 0:00,35,3.4,-3.5,-1.2,-2.4
2021-12-19 0:00,37,0,-14,-3,-8.5
2021-12-20 0:00,50,0,-9.5,2.1,-3.7
2021-12-21 0:00,46,0,-4.4,2.3,-1.1
2021-12-22 0:00,63,0,-5.8,2.2,-1.8
2021-12-23 0:00,,2.7,-8.9,-1.8,-5.4
2021-12-24 0:00,32,0,-1.8,2,0.1
2021-12-25 0:00,42,3.3,1.3,4.9,3.1
2021-12-26 0:00,37,0,-5.2,1.4,-1.9
2021-12-27 0:00,52,0,-6,1.4,-2.3
2021-12-28 0:00,48,0.9,-1.7,1.4,-0.2
2021-12-29 0:00,,0,-1.6,1.4,-0.1
2021-12-30 0:00,,,-2.2,1.4,-0.4
2021-12-31 0:00,,0,0.3,5.3,2.8
2022-01-01 0:00,41,0.8,-3.8,3.7,-0.1
2022-01-02 0:00,37,1,-16.5,-3.7,-10.1
2022-01-03 0:00,,0,-18.9,-7.3,-13.1
2022-01-04 0:00,41,0,-8.6,0.5,-4.1
2022-01-05 0:00,68,0.9,-8.8,2.4,-3.2
2022-01-06 0:00,52,0,-9.1,-5.3,-7.2
2022-01-07 0:00,41,0,-16.1,-8.3,-12.2
2022-01-08 0:00,39,0.2,-18.5,-0.3,-9.4
2022-01-09 0:00,65,0.6,-10.3,1.6,-4.4
2022-01-10 0:00,63,0,-18,-10.2,-14.1
2022-01-11 0:00,46,0,-19.7,-3.5,-11.6
2022-01-12 0:00,67,0,-3.7,-0.1,-1.9
2022-01-13 0:00,,0,-6.1,0.3,-2.9
2022-01-14 0:00,33,0,-19.5,-3.6,-11.6
2022-01-15 0:00,,0,-21.8,-13,-17.4
2022-01-16 0:00,,2.4,-19,-3.6,-11.3
2022-01-17 0:00,65,9.3,-5.9,-3.5,-4.7
2022-01-18 0:00,48,0.2,-9.9,-2.8,-6.4
2022-01-19 0:00,59,0,-10.5,2.7,-3.9
2022-01-20 0:00,41,0,-23.4,-10.5,-17
2022-01-21 0:00,,0,-26.8,-10.2,-18.5
2022-01-22 0:00,50,0,-26,-6.1,-16.1
2022-01-23 0:00,32,0,-23.3,-6.3,-14.8
2022-01-24 0:00,,,-18.9,-7.3,-13.1
2022-01-25 0:00,35,0,-16.1,-7.6,-11.9
2022-01-26 0:00,,0,-21.5,-9.6,-15.6
2022-01-27 0:00,50,0,-15.3,-5.1,-10.2
2022-01-28 0:00,35,0,-25.5,-6.3,-15.9
2022-01-29 0:00,,0,-29.2,-11,-20.1
2022-01-30 0:00,,0,-17.4,-6.7,-12.1
2022-01-31 0:00,,0,-14.8,-2.8,-8.8
2022-02-01 0:00,42,0,-14,4.5,-4.8
2022-02-02 0:00,35,12.9,-5.4,3.5,-1
2022-02-03 0:00,41,0.6,-11.7,-5.3,-8.5
2022-02-04 0:00,,0,-16.7,-10,-13.4
2022-02-05 0:00,,,-20.8,-9.3,-15.1
2022-02-06 0:00,52,,-11.4,-2.8,-7.1
2022-02-07 0:00,33,0,-5.9,-0.8,-3.4
2022-02-08 0:00,33,0,-9.9,-2.8,-6.4
2022-02-09 0:00,46,0,-11.2,3.7,-3.8
2022-02-10 0:00,50,0.4,-2.6,0.8,-0.9
2022-02-11 0:00,46,8.5,-3.5,1.4,-1.1
2022-02-12 0:00,59,0.2,-18.3,1.5,-8.4
2022-02-13 0:00,,0,-18.7,-10,-14.4
2022-02-14 0:00,,0,-25,-12.1,-18.6
2022-02-15 0:00,33,0,-15.5,-5.3,-10.4
2022-02-16 0:00,72,1.7,-8.7,7.3,-0.7
2022-02-17 0:00,50,,-6.7,6.2,-0.3
2022-02-18 0:00,59,0.2,-11.6,-5.1,-8.4
2022-02-19 0:00,85,0.4,-11.8,-3.2,-7.5
2022-02-20 0:00,76,0,-11.2,5,-3.1
2022-02-21 0:00,42,0,-4.9,4.2,-0.4
2022-02-22 0:00,63,,-1.5,8.1,3.3
2022-02-23 0:00,68,,-13.3,3.6,-4.9
2022-02-24 0:00,42,0,-14.8,-6,-10.4
2022-02-25 0:00,48,,-16.2,-5.9,-11.1
2022-02-26 0:00,52,0,-17.7,-3.7,-10.7
2022-02-27 0:00,61,0,-8.7,-0.9,-4.8
2022-02-28 0:00,,0,-16.4,-5,-10.7
2022-03-01 0:00,48,0,-8.2,3.8,-2.2
2022-03-02 0:00,63,,-6.3,1.4,-2.5
2022-03-03 0:00,46,,-16.8,-6.3,-11.6
2022-03-04 0:00,39,0,-16.8,-0.8,-8.8
2022-03-05 0:00,46,,-6.7,2.4,-2.2
2022-03-06 0:00,72,,-0.9,14.1,6.6
2022-03-07 0:00,,,,,
2022-03-08 0:00,41,0,-6,0.9,-2.6
2022-03-09 0:00,37,0,-6,4.1,-1
2022-03-10 0:00,32,0,-4.8,2.5,-1.2
2022-03-11 0:00,39,2.6,-4.8,-1.4,-3.1
2022-03-12 0:00,74,0,-10.4,-4.5,-7.5
2022-03-13 0:00,42,0,-12.2,-1,-6.6
2022-03-14 0:00,33,0,-9.4,6.9,-1.3
2022-03-15 0:00,,7.3,-2.4,0.9,-0.8
2022-03-16 0:00,,0,-3,11.6,4.3
2022-03-17 0:00,32,0,-3.1,19.4,8.2
2022-03-18 0:00,41,0.7,2.8,16.5,9.7
2022-03-19 0:00,42,7.9,2.2,10.2,6.2
2022-03-20 0:00,52,0.2,-1.6,10.2,4.3
2022-03-21 0:00,45,0,-3.5,11.9,4.2
2022-03-22 0:00,37,0,-4.6,6.4,0.9
2022-03-23 0:00,65,19.7,-0.2,2.8,1.3
2022-03-24 0:00,54,0.2,2.2,9.8,6
2022-03-25 0:00,41,0.4,1.4,4.1,2.8
2022-03-26 0:00,61,0.4,-4.1,3.7,-0.2
2022-03-27 0:00,71,0,-9.1,-4.1,-6.6
2022-03-28 0:00,58,0,-12.3,-6.4,-9.4
2022-03-29 0:00,,0,-10.3,-0.1,-5.2
2022-03-30 0:00,46,2.6,-5.9,1.4,-2.3
2022-03-31 0:00,87,0.4,0.6,15.5,8.1
2022-04-01 0:00,58,0.2,-4,2.1,-1
2022-04-02 0:00,,0,-5.9,5.5,-0.2
2022-04-03 0:00,41,0.2,-3.8,3.2,-0.3
2022-04-04 0:00,,0.7,-5.7,6.2,0.3
2022-04-05 0:00,33,0.7,1.7,14.3,8
2022-04-06 0:00,42,6.4,1,14.2,7.6
2022-04-07 0:00,48,0,0.3,14.1,7.2
2022-04-08 0:00,48,4.6,-0.9,7.9,3.5
2022-04-09 0:00,37,0,-0.1,5,2.5
2022-04-10 0:00,46,0.2,-2.6,7.8,2.6
2022-04-11 0:00,42,0.8,-2.1,15.5,6.7
2022-04-12 0:00,,0,0.2,17.4,8.8
2022-04-13 0:00,54,2.5,8.6,21.4,15
2022-04-14 0:00,61,0.7,3.1,15.1,9.1
2022-04-15 0:00,85,0.7,2.3,12.8,7.6
2022-04-16 0:00,48,0,-2.3,6.9,2.3
2022-04-17 0:00,35,0,-4.1,6.1,1
2022-04-18 0:00,58,6,-5.4,6.5,0.6
2022-04-19 0:00,71,0,0.1,2.3,1.2
2022-04-20 0:00,45,0,-0.2,10.2,5
2022-04-21 0:00,52,11.4,3,14.8,8.9
2022-04-22 0:00,,0,0.1,13.4,6.8
2022-04-23 0:00,42,0,4.9,14.3,9.6
2022-04-24 0:00,54,0,4.8,25.9,15.4
2022-04-25 0:00,35,6.6,8.2,19,13.6
2022-04-26 0:00,41,1.1,-0.1,8.2,4.1
2022-04-27 0:00,48,0,-3.8,0.8,-1.5
2022-04-28 0:00,39,0,-4.5,9.7,2.6
2022-04-29 0:00,33,0,-3.8,13.8,5
2022-04-30 0:00,37,0,-3.7,15.1,5.7
2022-05-01 0:00,39,5.2,5.1,9.1,7.1
2022-05-02 0:00,,1.8,8,10.9,9.5
2022-05-03 0:00,39,13.1,3,12.5,7.8
2022-05-04 0:00,37,6.8,3.9,15.6,9.8
2022-05-05 0:00,,0,0.3,16.6,8.5
2022-05-06 0:00,48,0,5.5,15.5,10.5
2022-05-07 0:00,46,0,1.8,16.4,9.1
2022-05-08 0:00,46,0,-1.7,16,7.2
2022-05-09 0:00,45,0,1.8,20.5,11.2
2022-05-10 0:00,42,0,2.9,24.1,13.5
2022-05-11 0:00,,0,4,27.6,15.8
2022-05-12 0:00,37,0,6.3,28.8,17.6
2022-05-13 0:00,33,0,7.2,27.4,17.3
2022-05-14 0:00,32,0,10.5,27,18.8
2022-05-15 0:00,35,1.2,11.9,26.7,19.3
2022-05-16 0:00,37,6.9,9.6,17.7,13.7
2022-05-17 0:00,46,0,3.8,14.5,9.2
2022-05-18 0:00,,0,0.9,14.5,7.7
2022-05-19 0:00,33,0.6,8.8,20.4,14.6
2022-05-20 0:00,52,0,10.7,25.7,18.2
2022-05-21 0:00,131,9.1,14,27.3,20.7
2022-05-22 0:00,48,0.4,6,16.7,11.4
2022-05-23 0:00,,0,4,16.1,10.1
2022-05-24 0:00,,0,2.2,19,10.6
2022-05-25 0:00,41,0.2,5.7,19.3,12.5
2022-05-26 0:00,50,0.2,13.6,24.5,19.1
2022-05-27 0:00,48,15.1,12.3,22.5,17.4
2022-05-28 0:00,,0,10.7,20,15.4
2022-05-29 0:00,,0,10.1,25.5,17.8
2022-05-30 0:00,42,0,13.4,29.1,21.3
2022-05-31 0:00,41,0,16,31.1,23.6
2022-06-01 0:00,37,0.7,8.7,26.1,17.4
2022-06-02 0:00,39,0,5.9,19.8,12.9
2022-06-03 0:00,52,0,4.9,23.8,14.4
2022-06-04 0:00,41,0,4.2,19.2,11.7
2022-06-05 0:00,35,1.7,3.8,23.1,13.5
2022-06-06 0:00,,7.2,11.2,21.8,16.5
2022-06-07 0:00,45,12.5,9.8,20,14.9
2022-06-08 0:00,,5.1,9.9,22.1,16
2022-06-09 0:00,72,5.1,9,20.8,14.9
2022-06-10 0:00,41,0.2,8.6,21.1,14.9
2022-06-11 0:00,39,1,9.4,24.4,16.9
2022-06-12 0:00,37,5,9,22.9,16
2022-06-13 0:00,,0,5.9,23.6,14.8
2022-06-14 0:00,,0,12.6,26.1,19.4
2022-06-15 0:00,35,0,12.1,31.5,21.8
2022-06-16 0:00,58,0,17.4,30.1,23.8
2022-06-17 0:00,71,0,10.2,25.3,17.8
2022-06-18 0:00,58,0,7.2,19.3,13.3
2022-06-19 0:00,37,0,4.6,22.5,13.6
2022-06-20 0:00,,0,11.4,21,16.2
2022-06-21 0:00,39,0,12.3,34.1,23.2
2022-06-22 0:00,42,0,14.8,32.2,23.5
2022-06-23 0:00,33,0,8.8,27.9,18.4
2022-06-24 0:00,,0,6.2,29.4,17.8
2022-06-25 0:00,32,0,12.3,32.2,22.3
2022-06-26 0:00,46,4.3,12.2,29.4,20.8
2022-06-27 0:00,46,0,9,20.2,14.6
2022-06-28 0:00,,,,,
2022-06-29 0:00,,5.8,8.7,24,16.4
2022-06-30 0:00,50,0,9.3,30.3,19.8
2022-07-01 0:00,39,0,14.3,29.1,21.7
2022-07-02 0:00,45,0,9.3,27.3,18.3
2022-07-03 0:00,35,0,9.6,26.7,18.2
2022-07-04 0:00,,0,9.4,28.2,18.8
2022-07-05 0:00,52,3.6,16.4,26,21.2
2022-07-06 0:00,,0,11.1,24.3,17.7
2022-07-07 0:00,,0,9.9,27.3,18.6
2022-07-08 0:00,,0,9.3,27,18.2
2022-07-09 0:00,,0,8.6,25.4,17
2022-07-10 0:00,,0,7.1,28.1,17.6
2022-07-11 0:00,46,0.2,8.7,29.5,19.1
2022-07-12 0:00,45,0.2,15.6,26,20.8
2022-07-13 0:00,,0,9.4,21.3,15.4
2022-07-14 0:00,,0.2,8.5,26.5,17.5
2022-07-15 0:00,,0,7.2,27.4,17.3
2022-07-16 0:00,33,0,10.8,29.8,20.3
2022-07-17 0:00,32,0.8,13.3,29.7,21.5
2022-07-18 0:00,35,3.5,16.9,28.3,22.6
2022-07-19 0:00,37,0,16.1,33.6,24.9
2022-07-20 0:00,63,0.2,20.4,30.7,25.6
2022-07-21 0:00,55,0.2,16.8,30.2,23.5
2022-07-22 0:00,42,0,12.4,31.3,21.9
2022-07-23 0:00,46,0,18.9,31.4,25.2
2022-07-24 0:00,58,6.8,17.5,29.9,23.7
2022-07-25 0:00,42,0,9.9,22.7,16.3
2022-07-26 0:00,,0,8.7,26.1,17.4
2022-07-27 0:00,,0,10,26.2,18.1
2022-07-28 0:00,46,3,14.1,27.6,20.9
2022-07-29 0:00,39,0,10.2,27.8,19
2022-07-30 0:00,41,0,13.2,25.9,19.6
2022-07-31 0:00,33,0,11.9,28.8,20.4
2022-08-01 0:00,46,3.9,11.9,28.7,20.3
2022-08-02 0:00,37,0,10.8,25.3,18.1
2022-08-03 0:00,37,11,9.8,29.4,19.6
2022-08-04 0:00,,7.5,19.9,26,23
2022-08-05 0:00,,0,17.8,29.3,23.6
2022-08-06 0:00,33,0,16.2,31.1,23.7
2022-08-07 0:00,39,0,20.8,31.5,26.2
2022-08-08 0:00,,,,,
2022-08-09 0:00,,0,11.1,22,16.6
2022-08-10 0:00,,0,9.5,26.8,18.2
2022-08-11 0:00,39,0,9.4,24.7,17.1
2022-08-12 0:00,,0,7.4,25.2,16.3
2022-08-13 0:00,32,0,6.4,25.1,15.8
2022-08-14 0:00,,0,12.1,26.6,19.4
2022-08-15 0:00,,0,10.3,27.7,19
2022-08-16 0:00,39,5,10.5,28.3,19.4
2022-08-17 0:00,,0.8,12.8,27.1,20
2022-08-18 0:00,,0.2,11.3,27.8,19.6
2022-08-19 0:00,37,0,10.1,28.9,19.5
2022-08-20 0:00,32,0,11,31,21
2022-08-21 0:00,35,0,16.1,24,20.1
2022-08-22 0:00,32,8.9,16.8,26.8,21.8
2022-08-23 0:00,35,0,14.1,27.4,20.8
2022-08-24 0:00,,0,11.8,28.9,20.4
2022-08-25 0:00,32,0,14.9,28.3,21.6
2022-08-26 0:00,35,0.5,9.7,26.2,18
2022-08-27 0:00,,0.2,6.9,24.7,15.8
2022-08-28 0:00,32,0,8,30.1,19.1
2022-08-29 0:00,61,2.2,16.8,29.8,23.3
2022-08-30 0:00,52,1.9,15.6,25.6,20.6
2022-08-31 0:00,54,0,12.9,26.2,19.6
2022-09-01 0:00,32,0,7.2,24.4,15.8
2022-09-02 0:00,42,0,9.9,29.3,19.6
2022-09-03 0:00,37,0,13,31.1,22.1
2022-09-04 0:00,,0,14.6,18.7,16.7
2022-09-05 0:00,,0,13.8,22,17.9
2022-09-06 0:00,41,0,11.2,25.1,18.2
2022-09-07 0:00,,0,9.6,25.1,17.4
2022-09-08 0:00,,0,8.3,27,17.7
2022-09-09 0:00,,0.2,8.3,28,18.2
2022-09-10 0:00,35,0,11.4,30.1,20.8
2022-09-11 0:00,33,0,17.3,24.8,21.1
2022-09-12 0:00,39,5,10.5,23.8,17.2
2022-09-13 0:00,,0.7,7,21.1,14.1
2022-09-14 0:00,42,0,7.9,24.4,16.2
2022-09-15 0:00,,0,3,19.8,11.4
2022-09-16 0:00,,0,7,26.6,16.8
2022-09-17 0:00,35,0,10,27.7,18.9
2022-09-18 0:00,45,0.8,18.9,27,23
2022-09-19 0:00,50,0,14.1,27.5,20.8
2022-09-20 0:00,32,0,11.8,25.7,18.8
2022-09-21 0:00,80,2.7,11.1,26.6,18.9
2022-09-22 0:00,59,0.5,4.3,15.5,9.9
2022-09-23 0:00,41,0,1,15.9,8.5
2022-09-24 0:00,,0.2,3.2,17.7,10.5
2022-09-25 0:00,39,3.8,10.7,18.5,14.6
2022-09-26 0:00,37,4.2,9.3,13.6,11.5
2022-09-27 0:00,33,4.1,9.1,15.2,12.2
2022-09-28 0:00,35,0,7.1,14.2,10.7
2022-09-29 0:00,32,0,1.9,16.4,9.2
2022-09-30 0:00,,0,0.4,19.1,9.8
2022-10-01 0:00,39,0,4.5,19.8,12.2
2022-10-02 0:00,39,0,-0.3,15.5,7.6
2022-10-03 0:00,,0,-2.5,17.9,7.7
2022-10-04 0:00,,0,-0.8,20.8,10
2022-10-05 0:00,,0,2.5,24.3,13.4
2022-10-06 0:00,54,0,10.3,23.6,17
2022-10-07 0:00,39,0,0.1,11.3,5.7
2022-10-08 0:00,48,0,-0.3,11.1,5.4
2022-10-09 0:00,39,0,3.9,15.8,9.9
2022-10-10 0:00,32,0,-0.6,15.5,7.5
2022-10-11 0:00,46,0,-1.6,23,10.7
2022-10-12 0:00,48,17.3,11.4,20.4,15.9
2022-10-13 0:00,68,6,0.6,14.7,7.7
2022-10-14 0:00,55,0,0.7,13.3,7
2022-10-15 0:00,59,1.5,4.4,11.6,8
2022-10-16 0:00,35,0,4.2,14,9.1
2022-10-17 0:00,42,0.5,-0.7,8.7,4
2022-10-18 0:00,45,3.9,1.4,5.3,3.4
2022-10-19 0:00,,,,,
2022-10-20 0:00,42,0.7,-2,4.5,1.3
2022-10-21 0:00,50,0,-3.2,15.9,6.4
2022-10-22 0:00,37,0,8.4,21,14.7
2022-10-23 0:00,,0,2.9,22.4,12.7
2022-10-24 0:00,,0,-0.5,21.3,10.4
2022-10-25 0:00,,0,1.2,21.4,11.3
2022-10-26 0:00,59,4.7,6.2,14.1,10.2
2022-10-27 0:00,41,0,-3.1,9.7,3.3
2022-10-28 0:00,32,0,-3.2,10.6,3.7
2022-10-29 0:00,,0,-4.6,16,5.7
2022-10-30 0:00,,0,-4.1,16.7,6.3
2022-10-31 0:00,,4.4,3.3,13.6,8.5
2022-11-01 0:00,32,0,2.1,16.8,9.5
2022-11-02 0:00,,0,-0.1,18.7,9.3
2022-11-03 0:00,,0.2,1.4,14.3,7.9
2022-11-04 0:00,48,0.2,5.3,21.4,13.4
2022-11-05 0:00,76,1,13.5,23.9,18.7
2022-11-06 0:00,52,0,10.3,17.4,13.9
2022-11-07 0:00,58,0,1.7,12.1,6.9
2022-11-08 0:00,,0,-2.3,10.3,4
2022-11-09 0:00,33,0,-0.5,15.9,7.7
2022-11-10 0:00,37,0,6.4,19.3,12.9
2022-11-11 0:00,41,2.4,5,13,9
2022-11-12 0:00,42,2,0.3,8.3,4.3
2022-11-13 0:00,37,0.8,-3.3,2.2,-0.6
2022-11-14 0:00,,0,-3.3,1.8,-0.8
2022-11-15 0:00,37,1.5,-2.2,-0.4,-1.3
